id	start	end	gene	dist
ENSMUST00000098201.4	45	992	Olfr599	947
ENSMUST00000098202.2	1	960	Olfr598	959
ENSMUST00000098203.3	1	948	Olfr597	947
ENSMUST00000098205.4	78	1013	Olfr594	935
ENSMUST00000098206.1	1	984	Olfr593	983
ENSMUST00000098210.4	5	964	Olfr584	959
ENSMUST00000098211.1	1	960	Olfr583	959
ENSMUST00000098212.1	1	960	Olfr582	959
ENSMUST00000098213.7	55	993	Olfr576	938
ENSMUST00000098214.1	1	957	Olfr572	956
ENSMUST00000098215.2	28	966	Olfr570	938
ENSMUST00000098216.1	1	942	Olfr568	941
ENSMUST00000098217.2	32	976	Olfr561	944
ENSMUST00000098218.2	25	993	Olfr557	968
ENSMUST00000098219.2	22	996	Olfr556	974
ENSMUST00000098220.1	1	948	Olfr555	947
ENSMUST00000098221.1	1	954	Olfr554	953
ENSMUST00000098222.1	1	981	Olfr553	980
ENSMUST00000098223.1	1	954	Olfr552	953
ENSMUST00000098224.2	79	1026	Olfr551	947
ENSMUST00000098225.2	29	979	Olfr550	950
ENSMUST00000098227.1	1	951	Olfr549	950
ENSMUST00000098229.2	1	936	Olfr547	935
ENSMUST00000098230.10	148	723	Rhog	575
ENSMUST00000098237.8	64	549	Anapc15	485
ENSMUST00000098242.3	123	1076	Ggh	953
ENSMUST00000098244.1	13	849	Ttpa	836
ENSMUST00000098257.9	82	1896	Runx1t1	1814
ENSMUST00000098263.2	1	966	Olfr521	965
ENSMUST00000098264.1	1	951	Olfr520	950
ENSMUST00000098272.3	86	1951	Klhl40	1865
ENSMUST00000098278.3	37	1212	B3gnt6	1175
ENSMUST00000098281.3	85	576	Omp	491
ENSMUST00000098300.5	33	1613	Alg8	1580
ENSMUST00000098312.3	80	2230	Exoc8	2150
ENSMUST00000098324.3	404	1351	Mc1r	947
ENSMUST00000098327.1	90	1370	Spata2l	1280
ENSMUST00000098333.4	1	7995	Ankrd11	7994
ENSMUST00000098345.2	46	1164	Prss44	1118
ENSMUST00000098346.4	494	3952	Man2a2	3458
ENSMUST00000098350.9	248	4078	Scap	3830
ENSMUST00000098359.3	52	1461	Fbxw18	1409
ENSMUST00000098361.3	35	1720	Adad2	1685
ENSMUST00000098363.9	337	1506	Necab2	1169
ENSMUST00000098367.4	69	1547	Mlycd	1478
ENSMUST00000098374.8	393	2528	Adarb1	2135
ENSMUST00000098376.9	198	2402	Slc26a6	2204
ENSMUST00000098382.9	102	3470	Adamts17	3368
ENSMUST00000098414.4	228	461	Svip	233
ENSMUST00000098433.4	161	1219	Mrgprx2	1058
ENSMUST00000098438.3	34	1029	Mrgpra1	995
ENSMUST00000098441.9	296	7093	Col6a6	6797
ENSMUST00000098453.8	75	605	Tmem208	530
ENSMUST00000098458.3	461	1387	Il20rb	926
ENSMUST00000098460.1	166	726	7420426K07Rik	560
ENSMUST00000098473.10	304	7434	Cnot1	7130
ENSMUST00000098477.7	233	931	1700057G04Rik	698
ENSMUST00000098483.8	1	853	Spib	852
ENSMUST00000098485.3	152	670	Bcl2a1a	518
ENSMUST00000098486.3	196	714	Bcl2a1d	518
ENSMUST00000098496.8	403	5316	Erich3	4913
ENSMUST00000098503.8	66	1976	Zfp976	1910
ENSMUST00000098508.8	187	2841	Zfp788	2654
ENSMUST00000098509.4	595	2001	AW146154	1406
ENSMUST00000098513.5	93	932	Plekhf1	839
ENSMUST00000098521.3	495	3794	Adcy7	3299
ENSMUST00000098534.8	137	1519	Znhit6	1382
ENSMUST00000098537.3	98	769	Gsta1	671
ENSMUST00000098538.8	253	2181	Odf2l	1928
ENSMUST00000098546.3	22	3060	Fam83b	3038
ENSMUST00000098548.7	299	955	Scn1b	656
ENSMUST00000098549.3	31	2808	Clca4b	2777
ENSMUST00000098550.3	1	1587	Zfp791	1586
ENSMUST00000098559.2	23	331	Krtdap	308
ENSMUST00000098566.4	109	1737	Pigb	1628
ENSMUST00000098571.4	263	706	G430095P16Rik	443
ENSMUST00000098574.8	163	1986	Rap1gds1	1823
ENSMUST00000098576.9	193	3117	Zfp280d	2924
ENSMUST00000098578.9	276	1433	Ccdc130	1157
ENSMUST00000098580.5	343	3072	Mttp	2729
ENSMUST00000098585.3	178	609	E130208F15Rik	431
ENSMUST00000098586.4	1567	1923	Sdhaf1	356
ENSMUST00000098592.2	655	990	Gm10643	335
ENSMUST00000098596.10	93	1832	Zfp382	1739
ENSMUST00000098604.11	296	1054	Spint2	758
ENSMUST00000098609.3	464	2593	Ggn	2129
ENSMUST00000098639.8	252	2510	Zfp974	2258
ENSMUST00000098646.3	1	525	4930432M17Rik	524
ENSMUST00000098651.5	9	1964	Pias1	1955
ENSMUST00000098657.4	50	1534	Cyp2a4	1484
ENSMUST00000098660.9	275	3331	Thsd4	3056
ENSMUST00000098667.4	156	1682	Amy2a2	1526
ENSMUST00000098669.7	40	1605	Ceacam1	1565
ENSMUST00000098673.4	156	1682	Amy2a5	1526
ENSMUST00000098674.5	18	797	Rec114	779
ENSMUST00000098682.9	80	3037	Ccdc33	2957
ENSMUST00000098683.10	97	3036	Arhgef1	2939
ENSMUST00000098704.2	1	930	Vmn1r168	929
ENSMUST00000098713.4	345	560	Smim31	215
ENSMUST00000098716.1	1	66	Gm10663	65
ENSMUST00000098720.1	1	966	Gm10665	965
ENSMUST00000098722.1	1	966	Vmn1r250	965
ENSMUST00000098736.4	1	894	Vmn1r132	893
ENSMUST00000098737.1	1	966	Vmn1r114	965
ENSMUST00000098739.2	1	924	Vmn1r125	923
ENSMUST00000098744.1	1	966	Gm10670	965
ENSMUST00000098747.1	1	966	Vmn1r93	965
ENSMUST00000098750.4	110	2377	Lrif1	2267
ENSMUST00000098758.3	119	517	I830077J02Rik	398
ENSMUST00000098760.4	119	733	Tnfaip8l3	614
ENSMUST00000098768.2	384	983	AI593442	599
ENSMUST00000098780.9	294	1829	Ccdc61	1535
ENSMUST00000098782.3	125	1270	Layn	1145
ENSMUST00000098789.4	87	3854	Zc3h4	3767
ENSMUST00000098792.9	14	1090	C5ar2	1076
ENSMUST00000098799.4	205	1836	Ehd2	1631
ENSMUST00000098801.8	110	850	Crxos	740
ENSMUST00000098802.9	153	1028	Obox5	875
ENSMUST00000098809.3	52	909	Sult2a3	857
ENSMUST00000098811.3	74	475	Bsph1	401
ENSMUST00000098814.10	144	2942	Lig1	2798
ENSMUST00000098817.3	327	1520	Vps37a	1193
ENSMUST00000098822.9	467	2851	Zfp606	2384
ENSMUST00000098825.4	97	978	AI429214	881
ENSMUST00000098843.2	41	451	H3c13	410
ENSMUST00000098844.4	1	933	Vmn1r55	932
ENSMUST00000098853.8	160	1566	Kmt5c	1406
ENSMUST00000098858.10	34	3399	Kcnu1	3365
ENSMUST00000098859.9	214	849	Tnni3	635
ENSMUST00000098873.10	131	1375	Gabpb2	1244
ENSMUST00000098874.3	1	1497	Gm21750	1496
ENSMUST00000098878.3	1	1098	Spopfm1	1097
ENSMUST00000098879.1	1	1023	Tdpoz5	1022
ENSMUST00000098884.3	1	7011	Flg2	7010
ENSMUST00000098886.4	65	361	Lce3e	296
ENSMUST00000098887.3	22	306	Defa28	284
ENSMUST00000098888.6	190	621	Smcp	431
ENSMUST00000098890.3	46	396	Defa29	350
ENSMUST00000098892.4	1	282	Defa5	281
ENSMUST00000098893.3	35	316	Defa3	281
ENSMUST00000098895.2	9	290	Defa40	281
ENSMUST00000098896.4	1	282	Defa31	281
ENSMUST00000098897.1	44	325	Defa22	281
ENSMUST00000098898.4	22	303	Defa30	281
ENSMUST00000098899.3	35	316	Defa23	281
ENSMUST00000098900.2	92	397	Pate9	305
ENSMUST00000098906.8	900	1349	Pate2	449
ENSMUST00000098908.3	150	338	Defb33	188
ENSMUST00000098909.4	171	1223	4930467E23Rik	1052
ENSMUST00000098910.2	184	558	S100a16	374
ENSMUST00000098914.9	144	4676	Dennd4b	4532
ENSMUST00000098935.1	729	1247	A230072I06Rik	518
ENSMUST00000098937.9	288	1595	Ecsit	1307
ENSMUST00000098942.5	26	631	Spc24	605
ENSMUST00000098948.9	261	5114	Smarca4	4853
ENSMUST00000098950.5	545	1525	Elavl1	980
ENSMUST00000098956.2	50	337	Bglap2	287
ENSMUST00000098973.2	85	1269	Ubtfl1	1184
ENSMUST00000099046.3	1	681	Gm10718	680
ENSMUST00000099047.3	1	681	Gm10719	680
ENSMUST00000099050.3	1	669	Gm10720	668
ENSMUST00000099058.9	201	1742	Tfap2c	1541
ENSMUST00000099060.1	168	1469	Gcnt7	1301
ENSMUST00000099069.2	90	1634	Kcng1	1544
ENSMUST00000099071.4	14	1396	Mocs3	1382
ENSMUST00000099073.2	107	2923	Ripor3	2816
ENSMUST00000099078.9	128	5506	Arfgef2	5378
ENSMUST00000099090.6	975	3284	Tsc22d2	2309
ENSMUST00000099095.3	1	252	Wfdc9	251
ENSMUST00000099096.8	88	498	Wfdc6a	410
ENSMUST00000099097.3	165	431	Spint3	266
ENSMUST00000099106.9	71	514	Mgst2	443
ENSMUST00000099110.9	1	1644	Tox2	1643
ENSMUST00000099123.4	106	660	1700034I23Rik	554
ENSMUST00000099126.4	390	1361	Mafb	971
ENSMUST00000099127.2	108	437	Gm826	329
ENSMUST00000099133.9	1	2028	Arhgap40	2027
ENSMUST00000099147.4	137	853	Tmem267	716
ENSMUST00000099149.9	148	2655	Nnt	2507
ENSMUST00000099151.5	12	971	Sox2	959
ENSMUST00000099166.9	216	2402	Ddx4	2186
ENSMUST00000099170.1	149	2101	Gm1527	1952
ENSMUST00000099172.4	453	3536	Kif5a	3083
ENSMUST00000099173.10	232	1227	Eif2s2	995
ENSMUST00000099194.3	126	1130	Tspyl3	1004
ENSMUST00000099195.9	322	1770	Pde7a	1448
ENSMUST00000099200.2	78	1067	Foxs1	989
ENSMUST00000099201.8	18	1211	Sirpb1a	1193
ENSMUST00000099203.1	27	242	Defb25	215
ENSMUST00000099205.1	1	561	Defb26	560
ENSMUST00000099206.2	29	529	Defb23	500
ENSMUST00000099207.4	251	1453	Zcchc3	1202
ENSMUST00000099224.9	263	1438	Csnk2a1	1175
ENSMUST00000099241.3	55	447	Ccl28	392
ENSMUST00000099261.2	299	1435	Taf7l2	1136
ENSMUST00000099265.2	160	831	Fndc10	671
ENSMUST00000099269.3	140	2074	Cd93	1934
ENSMUST00000099270.4	243	1976	Thbd	1733
ENSMUST00000099274.3	194	3637	Pdzd8	3443
ENSMUST00000099276.3	274	567	Atxn7l3b	293
ENSMUST00000099278.8	59	2146	Kiz	2087
ENSMUST00000099295.5	389	2065	Poc5	1676
ENSMUST00000099296.3	13	2022	Bfsp1	2009
ENSMUST00000099309.5	466	1689	Bhmt	1223
ENSMUST00000099311.8	226	1467	Slx4ip	1241
ENSMUST00000099326.9	1	3567	Rasgrf2	3566
ENSMUST00000099328.1	1	426	Anapc15-ps	425
ENSMUST00000099329.4	64	522	Ube2n	458
ENSMUST00000099337.4	258	4982	Plxnc1	4724
ENSMUST00000099349.9	253	2310	Hspa12b	2057
ENSMUST00000099353.5	128	1087	Sfr1	959
ENSMUST00000099356.9	241	1485	Arrdc3	1244
ENSMUST00000099362.10	287	2875	Slc4a11	2588
ENSMUST00000099373.11	178	2805	Cnnm2	2627
ENSMUST00000099374.8	317	2368	Gas2l3	2051
ENSMUST00000099376.10	91	1248	Wbp1l	1157
ENSMUST00000099384.3	57	1850	Brd9	1793
ENSMUST00000099393.3	119	2536	Hps6	2417
ENSMUST00000099396.2	106	1746	Nt5dc3	1640
ENSMUST00000099400.2	191	2119	Papolb	1928
ENSMUST00000099401.5	586	1434	Lbx1	848
ENSMUST00000099412.2	431	742	Gm10767	311
ENSMUST00000099414.4	106	1743	Zfp955b	1637
ENSMUST00000099418.2	1	714	Gm10770	713
ENSMUST00000099425.2	264	647	Gm10775	383
ENSMUST00000099427.2	32	2593	Spata31d1c	2561
ENSMUST00000099428.4	45	1823	Hpse2	1778
ENSMUST00000099441.5	49	1029	Slc35d2	980
ENSMUST00000099442.3	2021	2407	BC025920	386
ENSMUST00000099449.3	111	2372	Zfp808	2261
ENSMUST00000099451.3	164	1165	Ctsm	1001
ENSMUST00000099452.2	644	892	Ctxn2	248
ENSMUST00000099461.3	32	4687	Duox1	4655
ENSMUST00000099472.3	14	1489	Cyp2c68	1475
ENSMUST00000099475.11	53	454	Serf2	401
ENSMUST00000099490.2	112	8187	Nsd1	8075
ENSMUST00000099494.3	310	5856	Btaf1	5546
ENSMUST00000099497.3	459	1385	B3galt5	926
ENSMUST00000099505.3	121	1533	Htr7	1412
ENSMUST00000099506.1	355	3153	Gprin1	2798
ENSMUST00000099508.3	529	1806	Kcnj6	1277
ENSMUST00000099514.9	788	2047	Sgms1	1259
ENSMUST00000099518.3	45	3098	Gm8765	3053
ENSMUST00000099519.1	45	353	Gm904	308
ENSMUST00000099521.1	45	3098	Gm906	3053
ENSMUST00000099525.4	25	3342	Ranbp6	3317
ENSMUST00000099536.3	55	402	Gm815	347
ENSMUST00000099546.5	157	1287	Chst14	1130
ENSMUST00000099547.3	65	1264	Fam8a1	1199
ENSMUST00000099548.9	53	1393	Eva1c	1340
ENSMUST00000099554.4	133	747	Mis18a	614
ENSMUST00000099556.1	1	855	Fam122a	854
ENSMUST00000099557.9	917	2965	Pak6	2048
ENSMUST00000099572.9	144	1571	Prmt2	1427
ENSMUST00000099575.3	158	712	Grem1	554
ENSMUST00000099577.3	59	2074	Gm5134	2015
ENSMUST00000099589.3	1	1599	Chrm5	1598
ENSMUST00000099596.1	1	945	Olfr1316	944
ENSMUST00000099598.1	1	939	Olfr1314	938
ENSMUST00000099599.4	3	938	Olfr1313	935
ENSMUST00000099600.1	1	954	Olfr1312	953
ENSMUST00000099604.5	244	1182	Olfr1307	938
ENSMUST00000099605.1	1	963	Olfr1308	962
ENSMUST00000099607.1	1	939	Olfr1306	938
ENSMUST00000099608.1	1	939	Olfr1305	938
ENSMUST00000099609.1	1	939	Olfr1303	938
ENSMUST00000099612.1	1	939	Olfr1297	938
ENSMUST00000099616.1	1	939	Olfr1290	938
ENSMUST00000099617.1	1	918	Olfr1286	917
ENSMUST00000099618.1	1	918	Olfr1282	917
ENSMUST00000099619.5	24	935	Olfr1277	911
ENSMUST00000099620.4	47	985	Olfr1275	938
ENSMUST00000099623.9	821	3766	Ano3	2945
ENSMUST00000099626.4	389	1042	Fibin	653
ENSMUST00000099656.1	1	927	Olfr201	926
ENSMUST00000099657.4	5	931	Olfr199	926
ENSMUST00000099659.2	313	792	Pin1rt1	479
ENSMUST00000099663.2	36	566	Ftdc1	530
ENSMUST00000099666.2	1	312	Gm10799	311
ENSMUST00000099678.4	912	2264	Fjx1	1352
ENSMUST00000099683.1	1	660	Gm10800	659
ENSMUST00000099684.3	1	504	Gm10801	503
ENSMUST00000099689.4	75	815	Gm13889	740
ENSMUST00000099690.3	115	1857	Accsl	1742
ENSMUST00000099697.2	128	1564	Slc17a2	1436
ENSMUST00000099703.4	62	442	H2bc3	380
ENSMUST00000099705.4	534	2213	Nxpe3	1679
ENSMUST00000099714.9	31	2163	Zfp408	2132
ENSMUST00000099716.10	38	6136	Ckap5	6098
ENSMUST00000099719.9	539	1786	Pgbd1	1247
ENSMUST00000099726.4	312	1187	Gm4981	875
ENSMUST00000099729.9	449	1393	Lgals12	944
ENSMUST00000099735.5	44	694	Yae1d1	650
ENSMUST00000099739.4	58	3948	Tbc1d32	3890
ENSMUST00000099742.8	56	5587	Cfap44	5531
ENSMUST00000099747.4	337	1851	B3galnt2	1514
ENSMUST00000099750.1	1	927	Olfr1272	926
ENSMUST00000099751.1	1	918	Olfr1271	917
ENSMUST00000099752.1	1	918	Olfr142	917
ENSMUST00000099754.4	33	947	Olfr1270	914
ENSMUST00000099755.4	59	985	Olfr32	926
ENSMUST00000099756.4	22	951	Olfr1269	929
ENSMUST00000099757.1	1	909	Olfr140	908
ENSMUST00000099758.1	1	927	Olfr1264	926
ENSMUST00000099762.1	1	906	Olfr48	905
ENSMUST00000099763.1	1	921	Olfr1256	920
ENSMUST00000099764.1	1	945	Olfr1254	944
ENSMUST00000099765.1	1	957	Olfr1253	956
ENSMUST00000099768.2	95	1039	Olfr1250	944
ENSMUST00000099769.1	1	957	Olfr1249	956
ENSMUST00000099771.1	1	945	Olfr1247	944
ENSMUST00000099775.1	1	918	Olfr1243	917
ENSMUST00000099777.2	37	957	Olfr1242	920
ENSMUST00000099778.1	1	945	Olfr1241	944
ENSMUST00000099780.1	1	918	Olfr1239	917
ENSMUST00000099781.4	2	949	Olfr1238	947
ENSMUST00000099783.1	1	945	Olfr1234	944
ENSMUST00000099784.4	49	966	Olfr1233	917
ENSMUST00000099785.1	1	936	Olfr1232	935
ENSMUST00000099786.1	1	942	Olfr1231	941
ENSMUST00000099787.1	1	918	Olfr1230	917
ENSMUST00000099788.2	27	962	Olfr1229	935
ENSMUST00000099789.4	39	974	Olfr1220	935
ENSMUST00000099790.1	1	933	Olfr1226	932
ENSMUST00000099792.1	1	936	Olfr1224-ps1	935
ENSMUST00000099794.1	1	936	Olfr1222	935
ENSMUST00000099795.1	1	936	Olfr1221	935
ENSMUST00000099797.1	1	936	Olfr1219	935
ENSMUST00000099798.1	1	936	Olfr1218	935
ENSMUST00000099799.4	99	1013	Olfr1217	914
ENSMUST00000099800.1	1	936	Olfr1216	935
ENSMUST00000099804.1	1	936	Olfr1214	935
ENSMUST00000099805.2	68	742	Prl2c3	674
ENSMUST00000099808.1	1	936	Olfr1211	935
ENSMUST00000099809.1	1	933	Olfr1209	932
ENSMUST00000099810.4	54	980	Olfr1208	926
ENSMUST00000099811.1	1	1011	Olfr1200	1010
ENSMUST00000099813.1	1	933	Olfr1199	932
ENSMUST00000099814.1	1	927	Olfr1198	926
ENSMUST00000099815.1	1	945	Olfr1197	944
ENSMUST00000099816.2	249	1169	Cd80	920
ENSMUST00000099818.1	1	927	Olfr1195	926
ENSMUST00000099823.1	1	936	Olfr1181	935
ENSMUST00000099824.4	34	963	Olfr1180	929
ENSMUST00000099825.1	1	924	Olfr1179	923
ENSMUST00000099830.2	261	1199	Olfr1173	938
ENSMUST00000099831.1	1	951	Olfr1170	950
ENSMUST00000099832.4	67	1017	Olfr1167	950
ENSMUST00000099833.5	11	961	Olfr1166	950
ENSMUST00000099834.4	33	1013	Olfr1164	980
ENSMUST00000099835.4	28	978	Olfr1163	950
ENSMUST00000099837.1	1	945	Olfr1162	944
ENSMUST00000099838.1	1	942	Olfr73	941
ENSMUST00000099839.3	1	960	Olfr1160	959
ENSMUST00000099840.1	1	957	Olfr74	956
ENSMUST00000099841.3	216	1154	Olfr1157	938
ENSMUST00000099842.5	35	1006	Olfr1156	971
ENSMUST00000099843.1	1	945	Olfr1155	944
ENSMUST00000099844.1	1	933	Olfr1154	932
ENSMUST00000099846.1	1	936	Olfr1141	935
ENSMUST00000099848.1	1	936	Olfr1138	935
ENSMUST00000099850.1	1	933	Olfr1137	932
ENSMUST00000099853.1	1	933	Olfr1135	932
ENSMUST00000099855.1	1	942	Olfr1133	941
ENSMUST00000099856.5	240	4001	Mtr	3761
ENSMUST00000099857.10	131	1069	Olfr1134	938
ENSMUST00000099858.3	129	2261	Prep	2132
ENSMUST00000099860.4	1	939	Olfr1111	938
ENSMUST00000099861.1	1	939	Olfr1110	938
ENSMUST00000099862.1	1	939	Olfr259	938
ENSMUST00000099863.1	1	939	Olfr1109	938
ENSMUST00000099865.5	92	1030	Olfr1107	938
ENSMUST00000099867.1	1	939	Olfr1106	938
ENSMUST00000099868.1	1	939	Olfr1105	938
ENSMUST00000099869.1	1	933	Olfr1104	932
ENSMUST00000099870.1	1	933	Olfr1101	932
ENSMUST00000099871.4	23	961	Olfr1099	938
ENSMUST00000099872.3	1	948	Olfr1098	947
ENSMUST00000099874.1	1	927	Olfr1095	926
ENSMUST00000099875.1	1	942	Olfr1090	941
ENSMUST00000099877.1	1	942	Olfr1087	941
ENSMUST00000099878.1	1	933	Olfr1086	932
ENSMUST00000099879.1	1	942	Olfr1085	941
ENSMUST00000099882.1	1	948	Olfr1079	947
ENSMUST00000099885.1	1	942	Olfr1066	941
ENSMUST00000099889.1	1	942	Olfr1061	941
ENSMUST00000099892.1	1	948	Olfr1057	947
ENSMUST00000099893.4	58	999	Olfr1056	941
ENSMUST00000099894.4	42	1082	Olfr1055	1040
ENSMUST00000099895.1	1	939	Olfr1054	938
ENSMUST00000099897.4	1	942	Olfr1053	941
ENSMUST00000099898.1	1	927	Olfr1051	926
ENSMUST00000099899.2	27	953	Olfr1049	926
ENSMUST00000099900.1	1	963	Olfr1048	962
ENSMUST00000099901.1	1	960	Olfr1047	959
ENSMUST00000099902.1	1	951	Olfr1046	950
ENSMUST00000099904.1	1	948	Olfr1045	947
ENSMUST00000099905.1	1	960	Olfr52	959
ENSMUST00000099906.1	1	945	Olfr1044	944
ENSMUST00000099907.1	1	945	Olfr1043	944
ENSMUST00000099908.5	494	1435	Olfr1042	941
ENSMUST00000099909.1	1	942	Olfr1040	941
ENSMUST00000099910.1	1	960	Olfr1039	959
ENSMUST00000099911.4	80	1045	Olfr1037	965
ENSMUST00000099912.1	1	984	Olfr1024	983
ENSMUST00000099915.1	1	930	Olfr1016	929
ENSMUST00000099916.1	1	936	Olfr1012	935
ENSMUST00000099917.3	75	1013	Olfr1006	938
ENSMUST00000099918.4	24	980	Olfr154	956
ENSMUST00000099920.1	1	957	Olfr1002	956
ENSMUST00000099921.1	1	945	Olfr1000	944
ENSMUST00000099923.1	259	1722	Fads2b	1463
ENSMUST00000099924.2	82	1029	Olfr995	947
ENSMUST00000099925.1	1	945	Olfr994	944
ENSMUST00000099926.1	1	945	Olfr993	944
ENSMUST00000099927.1	1	930	Olfr992	929
ENSMUST00000099928.2	77	1006	Olfr988	929
ENSMUST00000099929.2	76	1005	Olfr987	929
ENSMUST00000099930.8	22	957	Lrrc55	935
ENSMUST00000099931.10	1088	2743	Sesn1	1655
ENSMUST00000099947.2	1	2493	Gm13691	2492
ENSMUST00000099948.2	1	2493	Gm13697	2492
ENSMUST00000099951.2	1	2493	Gm13695	2492
ENSMUST00000099955.3	125	694	Fam89b	569
ENSMUST00000099967.9	515	2128	Fyn	1613
ENSMUST00000099972.4	161	3259	Itga4	3098
ENSMUST00000099981.9	132	106304	Ttn	106172
ENSMUST00000099985.5	81	341	Cenpw	260
ENSMUST00000099986.2	150	1208	Pjvk	1058
ENSMUST00000099990.4	191	535	Bex6	344
ENSMUST00000099992.9	168	2969	Pde11a	2801
ENSMUST00000099994.4	231	2225	Ttc30a1	1994
ENSMUST00000099995.4	5	1999	Ttc30a2	1994
ENSMUST00000099996.4	179	2173	Ttc30b	1994
ENSMUST00000100013.8	280	4029	Atp13a3	3749
ENSMUST00000100023.2	11	1486	Mb21d2	1475
ENSMUST00000100024.2	1087	1818	Fgf12	731
ENSMUST00000100041.8	285	1676	Erich2	1391
ENSMUST00000100043.2	344	1540	Sp5	1196
ENSMUST00000100046.8	193	2127	Kng2	1934
ENSMUST00000100050.3	78	1898	Klhl41	1820
ENSMUST00000100052.10	337	2115	Igf2bp2	1778
ENSMUST00000100064.8	548	6502	Scn9a	5954
ENSMUST00000100070.4	246	767	Samd5	521
ENSMUST00000100077.4	137	1681	Zbtb2	1544
ENSMUST00000100083.4	389	652	A930003A15Rik	263
ENSMUST00000100089.2	249	578	Rprm	329
ENSMUST00000100099.9	217	2058	Trmt2a	1841
ENSMUST00000100105.4	399	1082	Gm20877	683
ENSMUST00000100123.9	37	1212	Lrrc74b	1175
ENSMUST00000100125.11	113	1042	Thap7	929
ENSMUST00000100136.3	97	726	Igll1	629
ENSMUST00000100143.9	76	3639	Rc3h2	3563
ENSMUST00000100144.1	1	954	Olfr362	953
ENSMUST00000100145.1	1	969	Olfr361	968
ENSMUST00000100146.4	36	1028	Olfr358	992
ENSMUST00000100147.1	1	933	Olfr355	932
ENSMUST00000100149.1	1	936	Olfr353	935
ENSMUST00000100150.1	1	933	Olfr351	932
ENSMUST00000100151.1	1	942	Olfr3	941
ENSMUST00000100154.1	1	942	Olfr341	941
ENSMUST00000100162.4	15	548	Copz1	533
ENSMUST00000100164.4	329	1123	Hoxc4	794
ENSMUST00000100167.9	37	4623	Abcc1	4586
ENSMUST00000100179.1	62	1846	Krt76	1784
ENSMUST00000100181.10	1	1383	Cyth1	1382
ENSMUST00000100196.8	30	1478	Alg1	1448
ENSMUST00000100202.9	221	2266	Rnf157	2045
ENSMUST00000100203.9	147	4871	Dip2b	4724
ENSMUST00000100206.3	187	2346	Larp4	2159
ENSMUST00000100209.5	115	9222	Fam186a	9107
ENSMUST00000100211.10	174	3611	4930562C15Rik	3437
ENSMUST00000100219.4	304	1908	Dolk	1604
ENSMUST00000100220.4	26	1183	Spout1	1157
ENSMUST00000100222.3	24	2450	Mefv	2426
ENSMUST00000100237.3	50	2629	Ttf1	2579
ENSMUST00000100239.2	115	852	Cd300ld5	737
ENSMUST00000100240.2	115	852	Cd300ld4	737
ENSMUST00000100241.9	10	2733	Ralgds	2723
ENSMUST00000100248.5	38	880	Cpsf4l	842
ENSMUST00000100287.8	82	4944	Abca8a	4862
ENSMUST00000100301.10	269	2362	Prkcg	2093
ENSMUST00000100309.2	128	1552	Alg10b	1424
ENSMUST00000100314.3	259	954	Cldn10	695
ENSMUST00000100320.4	437	1606	Fut7	1169
ENSMUST00000100322.3	882	2972	Slitrk1	2090
ENSMUST00000100323.2	98	1438	Sapcd2	1340
ENSMUST00000100330.9	283	6267	Tanc2	5984
ENSMUST00000100334.10	247	1845	Nsmf	1598
ENSMUST00000100335.9	142	4581	Mrc2	4439
ENSMUST00000100337.9	201	5300	Lmo7	5099
ENSMUST00000100339.8	251	514	Commd6	263
ENSMUST00000100348.9	1	6987	Cacna1b	6986
ENSMUST00000100359.2	33	1682	Kbtbd6	1649
ENSMUST00000100360.4	209	1351	Rbmy	1142
ENSMUST00000100369.3	204	1457	Fam187a	1253
ENSMUST00000100378.3	178	3075	Meioc	2897
ENSMUST00000100387.10	1	1075	Tmub2	1074
ENSMUST00000100392.4	209	2056	Hrob	1847
ENSMUST00000100396.3	39	4577	4930407I10Rik	4538
ENSMUST00000100398.4	75	1784	Mpp2	1709
ENSMUST00000100404.5	108	1577	B3glct	1469
ENSMUST00000100433.4	110	646	Urad	536
ENSMUST00000100476.2	62	649	Krtap4-6	587
ENSMUST00000100479.2	27	593	Krtap1-4	566
ENSMUST00000100482.2	63	1451	Krt26	1388
ENSMUST00000100484.5	142	1788	Eif3d	1646
ENSMUST00000100487.5	104	1963	Eif2ak1	1859
ENSMUST00000100489.3	197	832	Rac1	635
ENSMUST00000100491.1	40	249	Defb43	209
ENSMUST00000100492.4	26	265	Defb47	239
ENSMUST00000100493.2	44	307	Defb48	263
ENSMUST00000100497.10	110	1237	Actb	1127
ENSMUST00000100500.8	113	3133	Med24	3020
ENSMUST00000100505.2	46	2649	Brat1	2603
ENSMUST00000100507.7	34	2445	Eif3b	2411
ENSMUST00000100523.6	181	1245	Hoxb2	1064
ENSMUST00000100527.12	41	1735	Puf60	1694
ENSMUST00000100528.4	115	1185	Ube2z	1070
ENSMUST00000100529.9	137	5659	Nynrin	5522
ENSMUST00000100530.7	1352	2794	Gal3st4	1442
ENSMUST00000100537.2	460	1974	Smok3b	1514
ENSMUST00000100538.3	21	2873	Zc3h3	2852
ENSMUST00000100540.9	954	2483	Tsc22d4	1529
ENSMUST00000100542.9	45	440	Ly6c2	395
ENSMUST00000100544.10	102	1574	Agfg2	1472
ENSMUST00000100551.10	26	1189	Sgca	1163
ENSMUST00000100619.10	111	383	Gm525	272
ENSMUST00000100635.4	664	1596	Lratd2	932
ENSMUST00000100638.3	112	726	Tmem253	614
ENSMUST00000100643.9	27	623	Gm6526	596
ENSMUST00000100645.4	162	611	Eddm3b	449
